Dia	Hora	End time	Average			Domingo	Lunes	Martes	Miercoles	Jueves	Viernes	Sabado
mié	4	"miércoles, 9 de abril de 2003"	7.526298888									
mié	5	"miércoles, 9 de abril de 2003"	7.587489623									
mié	5	"miércoles, 9 de abril de 2003"	7.630450457									
mié	5	"miércoles, 9 de abril de 2003"	9.133068956									
mié	5	"miércoles, 9 de abril de 2003"	13.31172736									
mié	6	"miércoles, 9 de abril de 2003"	19.47372762									
mié	6	"miércoles, 9 de abril de 2003"	24.09002845									
mié	6	"miércoles, 9 de abril de 2003"	40.20882093									
mié	6	"miércoles, 9 de abril de 2003"	62.46077888									
mié	7	"miércoles, 9 de abril de 2003"	84.99676716									
mié	7	"miércoles, 9 de abril de 2003"	86.23990494									
mié	7	"miércoles, 9 de abril de 2003"	86.9115581									
mié	7	"miércoles, 9 de abril de 2003"	85.70111844									
mié	8	"miércoles, 9 de abril de 2003"	86.89355373									
mié	8	"miércoles, 9 de abril de 2003"	93.82030407									
mié	8	"miércoles, 9 de abril de 2003"	93.37039373									
mié	8	"miércoles, 9 de abril de 2003"	89.7096357									
mié	9	"miércoles, 9 de abril de 2003"	86.89921803									
mié	9	"miércoles, 9 de abril de 2003"	88.26597735									
mié	9	"miércoles, 9 de abril de 2003"	91.57924766									
mié	9	"miércoles, 9 de abril de 2003"	87.85027038									
mié	10	"miércoles, 9 de abril de 2003"	93.13021347									
mié	10	"miércoles, 9 de abril de 2003"	86.57725518									
mié	10	"miércoles, 9 de abril de 2003"	88.89456601									
mié	10	"miércoles, 9 de abril de 2003"	88.48323797									
mié	11	"miércoles, 9 de abril de 2003"	86.48260751									
mié	14	"miércoles, 9 de abril de 2003"	73.77166251									
mié	14	"miércoles, 9 de abril de 2003"	95.21605063									
mié	15	"miércoles, 9 de abril de 2003"	95.81618584									
mié	15	"miércoles, 9 de abril de 2003"	98.12258175									
mié	16	"miércoles, 9 de abril de 2003"	99.96969321									
mié	16	"miércoles, 9 de abril de 2003"	98.44942336									
mié	16	"miércoles, 9 de abril de 2003"	98.68432981									
mié	16	"miércoles, 9 de abril de 2003"	93.70092431									
mié	17	"miércoles, 9 de abril de 2003"	98.4396048									
mié	17	"miércoles, 9 de abril de 2003"	82.86238739									
mié	17	"miércoles, 9 de abril de 2003"	85.77817791									
mié	18	"miércoles, 9 de abril de 2003"	82.19992186									
mié	18	"miércoles, 9 de abril de 2003"	93.24975595									
mié	18	"miércoles, 9 de abril de 2003"	79.93797582									
mié	18	"miércoles, 9 de abril de 2003"	81.5214283									
mié	19	"miércoles, 9 de abril de 2003"	83.61730453									
mié	19	"miércoles, 9 de abril de 2003"	86.74940874									
mié	19	"miércoles, 9 de abril de 2003"	87.69207326									
mié	19	"miércoles, 9 de abril de 2003"	88.19449105									
mié	20	"miércoles, 9 de abril de 2003"	98.85164416									
mié	20	"miércoles, 9 de abril de 2003"	84.43267296									
mié	20	"miércoles, 9 de abril de 2003"	84.09183597									
mié	20	"miércoles, 9 de abril de 2003"	82.82063639									
mié	21	"miércoles, 9 de abril de 2003"	80.70915935									
mié	21	"miércoles, 9 de abril de 2003"	81.48917192									
mié	21	"miércoles, 9 de abril de 2003"	79.42255824									
mié	21	"miércoles, 9 de abril de 2003"	76.53265987									
mié	22	"miércoles, 9 de abril de 2003"	73.149976									
mié	22	"miércoles, 9 de abril de 2003"	68.98256139									
mié	22	"miércoles, 9 de abril de 2003"	69.26357953									
mié	22	"miércoles, 9 de abril de 2003"	64.58560766									
mié	23	"miércoles, 9 de abril de 2003"	58.54932739									
mié	23	"miércoles, 9 de abril de 2003"	52.07061936									
mié	23	"miércoles, 9 de abril de 2003"	45.70546547									
mié	23	"miércoles, 9 de abril de 2003"	38.49228045									
jue	0	"jueves, 10 de abril de 2003"	35.40216279									
jue	0	"jueves, 10 de abril de 2003"	31.66115111									
jue	0	"jueves, 10 de abril de 2003"	29.23762937									
jue	0	"jueves, 10 de abril de 2003"	24.96513774									
jue	1	"jueves, 10 de abril de 2003"	23.92416922									
jue	1	"jueves, 10 de abril de 2003"	20.72928145									
jue	1	"jueves, 10 de abril de 2003"	17.77244681									
jue	1	"jueves, 10 de abril de 2003"	16.02148817									
jue	2	"jueves, 10 de abril de 2003"	13.95439889									
jue	2	"jueves, 10 de abril de 2003"	13.30206337									
jue	2	"jueves, 10 de abril de 2003"	11.46191727									
jue	2	"jueves, 10 de abril de 2003"	10.35380662									
jue	3	"jueves, 10 de abril de 2003"	8.724275165									
jue	3	"jueves, 10 de abril de 2003"	7.814854524									
jue	3	"jueves, 10 de abril de 2003"	8.123929705									
jue	3	"jueves, 10 de abril de 2003"	9.259760331									
jue	4	"jueves, 10 de abril de 2003"	7.130881724									
jue	4	"jueves, 10 de abril de 2003"	7.778176802									
jue	4	"jueves, 10 de abril de 2003"	7.560612593									
jue	4	"jueves, 10 de abril de 2003"	8.840572433									
jue	5	"jueves, 10 de abril de 2003"	8.458346374									
jue	5	"jueves, 10 de abril de 2003"	9.24253062									
jue	5	"jueves, 10 de abril de 2003"	8.956983927									
jue	5	"jueves, 10 de abril de 2003"	13.39152359									
jue	6	"jueves, 10 de abril de 2003"	20.38256806									
jue	6	"jueves, 10 de abril de 2003"	25.12802289									
jue	6	"jueves, 10 de abril de 2003"	41.31886439									
jue	6	"jueves, 10 de abril de 2003"	64.33388659									
jue	7	"jueves, 10 de abril de 2003"	84.57075617									
jue	7	"jueves, 10 de abril de 2003"	84.55850878									
jue	7	"jueves, 10 de abril de 2003"	74.51404882									
jue	7	"jueves, 10 de abril de 2003"	73.39401677									
jue	8	"jueves, 10 de abril de 2003"	73.08811969									
jue	8	"jueves, 10 de abril de 2003"	75.55113518									
jue	8	"jueves, 10 de abril de 2003"	76.97708377									
jue	8	"jueves, 10 de abril de 2003"	78.90562085									
jue	9	"jueves, 10 de abril de 2003"	78.95939419									
jue	9	"jueves, 10 de abril de 2003"	77.42761975									
jue	9	"jueves, 10 de abril de 2003"	50.4793682									
jue	9	"jueves, 10 de abril de 2003"	26.27591656									
jue	10	"jueves, 10 de abril de 2003"	78.56919869									
jue	10	"jueves, 10 de abril de 2003"	70.83837307									
jue	10	"jueves, 10 de abril de 2003"	71.01616933									
jue	10	"jueves, 10 de abril de 2003"	71.15083261									
jue	11	"jueves, 10 de abril de 2003"	71.43569707									
jue	11	"jueves, 10 de abril de 2003"	74.19997006									
jue	11	"jueves, 10 de abril de 2003"	70.75587841									
jue	11	"jueves, 10 de abril de 2003"	74.87137966									
jue	12	"jueves, 10 de abril de 2003"	71.07197605									
jue	12	"jueves, 10 de abril de 2003"	71.68677676									
jue	12	"jueves, 10 de abril de 2003"	72.80153745									
jue	12	"jueves, 10 de abril de 2003"	72.46822964									
jue	13	"jueves, 10 de abril de 2003"	71.90834465									
jue	13	"jueves, 10 de abril de 2003"	74.27624789									
jue	13	"jueves, 10 de abril de 2003"	70.01227762									
jue	13	"jueves, 10 de abril de 2003"	71.45980609									
jue	14	"jueves, 10 de abril de 2003"	72.91364216									
jue	14	"jueves, 10 de abril de 2003"	70.75951536									
jue	14	"jueves, 10 de abril de 2003"	85.86396811									
jue	14	"jueves, 10 de abril de 2003"	86.82347832									
jue	15	"jueves, 10 de abril de 2003"	87.70382992									
jue	15	"jueves, 10 de abril de 2003"	85.24460418									
jue	15	"jueves, 10 de abril de 2003"	85.57488769									
jue	15	"jueves, 10 de abril de 2003"	88.49321584									
jue	16	"jueves, 10 de abril de 2003"	88.01067007									
jue	16	"jueves, 10 de abril de 2003"	87.2014537									
jue	16	"jueves, 10 de abril de 2003"	88.34875497									
jue	16	"jueves, 10 de abril de 2003"	85.80840604									
jue	17	"jueves, 10 de abril de 2003"	72.74481172									
jue	17	"jueves, 10 de abril de 2003"	71.04743886									
jue	17	"jueves, 10 de abril de 2003"	73.33446454									
jue	17	"jueves, 10 de abril de 2003"	78.98921099									
jue	18	"jueves, 10 de abril de 2003"	72.82407133									
jue	18	"jueves, 10 de abril de 2003"	76.45106556									
jue	18	"jueves, 10 de abril de 2003"	76.47677751									
jue	18	"jueves, 10 de abril de 2003"	79.77118059									
jue	19	"jueves, 10 de abril de 2003"	80.30434443									
jue	19	"jueves, 10 de abril de 2003"	85.15610166									
jue	19	"jueves, 10 de abril de 2003"	84.26157948									
jue	19	"jueves, 10 de abril de 2003"	86.53028537									
jue	20	"jueves, 10 de abril de 2003"	86.26051355									
jue	20	"jueves, 10 de abril de 2003"	87.62842109									
jue	20	"jueves, 10 de abril de 2003"	87.40701613									
jue	20	"jueves, 10 de abril de 2003"	87.83752848									
jue	21	"jueves, 10 de abril de 2003"	86.72488452									
jue	21	"jueves, 10 de abril de 2003"	84.52633951									
jue	21	"jueves, 10 de abril de 2003"	81.49144384									
jue	21	"jueves, 10 de abril de 2003"	79.3139794									
jue	22	"jueves, 10 de abril de 2003"	76.04718159									
jue	22	"jueves, 10 de abril de 2003"	72.47137708									
jue	22	"jueves, 10 de abril de 2003"	73.14341178									
jue	22	"jueves, 10 de abril de 2003"	64.87182077									
jue	23	"jueves, 10 de abril de 2003"	59.99450466									
jue	23	"jueves, 10 de abril de 2003"	54.28728035									
jue	23	"jueves, 10 de abril de 2003"	55.77618675									
jue	23	"jueves, 10 de abril de 2003"	49.37807457									
vie	0	"viernes, 11 de abril de 2003"	43.92480816									
vie	0	"viernes, 11 de abril de 2003"	38.47154175									
vie	0	"viernes, 11 de abril de 2003"	37.00520668									
vie	0	"viernes, 11 de abril de 2003"	32.46468465									
vie	1	"viernes, 11 de abril de 2003"	29.49996665									
vie	1	"viernes, 11 de abril de 2003"	28.5176329									
vie	1	"viernes, 11 de abril de 2003"	25.56740594									
vie	1	"viernes, 11 de abril de 2003"	23.49783734									
vie	2	"viernes, 11 de abril de 2003"	21.51615774									
vie	2	"viernes, 11 de abril de 2003"	18.74052492									
vie	2	"viernes, 11 de abril de 2003"	20.20454293									
vie	2	"viernes, 11 de abril de 2003"	17.74041495									
vie	3	"viernes, 11 de abril de 2003"	16.95275126									
vie	3	"viernes, 11 de abril de 2003"	15.41814123									
vie	3	"viernes, 11 de abril de 2003"	14.52048543									
vie	3	"viernes, 11 de abril de 2003"	14.20867064									
vie	4	"viernes, 11 de abril de 2003"	12.37548368									
vie	4	"viernes, 11 de abril de 2003"	11.97538007									
vie	4	"viernes, 11 de abril de 2003"	11.29708122									
vie	4	"viernes, 11 de abril de 2003"	11.85559392									
vie	5	"viernes, 11 de abril de 2003"	11.03429588									
vie	5	"viernes, 11 de abril de 2003"	12.19759605									
vie	5	"viernes, 11 de abril de 2003"	13.05952075									
vie	5	"viernes, 11 de abril de 2003"	17.74175276									
vie	6	"viernes, 11 de abril de 2003"	22.88296132									
vie	6	"viernes, 11 de abril de 2003"	26.86476253									
vie	6	"viernes, 11 de abril de 2003"	40.34119765									
vie	6	"viernes, 11 de abril de 2003"	59.37032308									
vie	7	"viernes, 11 de abril de 2003"	76.62545627									
vie	7	"viernes, 11 de abril de 2003"	78.6024074									
vie	7	"viernes, 11 de abril de 2003"	79.67416344									
vie	7	"viernes, 11 de abril de 2003"	88.1087039									
vie	8	"viernes, 11 de abril de 2003"	92.73613686									
vie	8	"viernes, 11 de abril de 2003"	93.66633113									
vie	8	"viernes, 11 de abril de 2003"	92.88440788									
vie	8	"viernes, 11 de abril de 2003"	91.07862698									
vie	9	"viernes, 11 de abril de 2003"	94.22061575									
vie	9	"viernes, 11 de abril de 2003"	91.69540433									
vie	9	"viernes, 11 de abril de 2003"	94.55523299									
vie	9	"viernes, 11 de abril de 2003"	89.35914835									
vie	10	"viernes, 11 de abril de 2003"	91.79350796									
vie	10	"viernes, 11 de abril de 2003"	87.0562934									
vie	10	"viernes, 11 de abril de 2003"	87.22280715									
vie	10	"viernes, 11 de abril de 2003"	86.29977556									
vie	11	"viernes, 11 de abril de 2003"	87.95250448									
vie	11	"viernes, 11 de abril de 2003"	85.23657226									
vie	11	"viernes, 11 de abril de 2003"	86.94847589									
vie	11	"viernes, 11 de abril de 2003"	86.69525926									
vie	12	"viernes, 11 de abril de 2003"	85.82497176									
vie	12	"viernes, 11 de abril de 2003"	87.6590044									
vie	12	"viernes, 11 de abril de 2003"	86.18331813									
vie	12	"viernes, 11 de abril de 2003"	85.81795769									
vie	13	"viernes, 11 de abril de 2003"	83.90101578									
vie	13	"viernes, 11 de abril de 2003"	84.58306374									
vie	13	"viernes, 11 de abril de 2003"	86.27494943									
vie	13	"viernes, 11 de abril de 2003"	87.26897563									
vie	14	"viernes, 11 de abril de 2003"	83.49419252									
vie	14	"viernes, 11 de abril de 2003"	82.76563443									
vie	14	"viernes, 11 de abril de 2003"	82.81460512									
vie	14	"viernes, 11 de abril de 2003"	79.03292096									
vie	15	"viernes, 11 de abril de 2003"	85.87031068									
vie	15	"viernes, 11 de abril de 2003"	85.47815478									
vie	15	"viernes, 11 de abril de 2003"	87.43384122									
vie	15	"viernes, 11 de abril de 2003"	85.70581552									
vie	16	"viernes, 11 de abril de 2003"	90.33815208									
vie	16	"viernes, 11 de abril de 2003"	91.69725474									
vie	16	"viernes, 11 de abril de 2003"	92.03352377									
vie	16	"viernes, 11 de abril de 2003"	90.37362327									
vie	17	"viernes, 11 de abril de 2003"	89.02586221									
vie	17	"viernes, 11 de abril de 2003"	92.84723566									
vie	17	"viernes, 11 de abril de 2003"	90.51386549									
vie	17	"viernes, 11 de abril de 2003"	90.06862695									
vie	18	"viernes, 11 de abril de 2003"	91.94306696									
vie	18	"viernes, 11 de abril de 2003"	93.36774747									
vie	18	"viernes, 11 de abril de 2003"	92.20019817									
vie	18	"viernes, 11 de abril de 2003"	88.52958373									
vie	19	"viernes, 11 de abril de 2003"	88.39302491									
vie	19	"viernes, 11 de abril de 2003"	89.29277548									
vie	19	"viernes, 11 de abril de 2003"	89.21281121									
vie	19	"viernes, 11 de abril de 2003"	88.39565523									
vie	20	"viernes, 11 de abril de 2003"	88.28690364									
vie	20	"viernes, 11 de abril de 2003"	85.54633573									
vie	20	"viernes, 11 de abril de 2003"	83.20042242									
vie	20	"viernes, 11 de abril de 2003"	83.95031777									
vie	21	"viernes, 11 de abril de 2003"	85.0781717									
vie	21	"viernes, 11 de abril de 2003"	84.86869621									
vie	21	"viernes, 11 de abril de 2003"	82.37418028									
vie	21	"viernes, 11 de abril de 2003"	78.60615361									
vie	22	"viernes, 11 de abril de 2003"	78.22819604									
vie	22	"viernes, 11 de abril de 2003"	77.36153806									
vie	22	"viernes, 11 de abril de 2003"	78.39794453									
vie	22	"viernes, 11 de abril de 2003"	75.26897291									
vie	23	"viernes, 11 de abril de 2003"	72.49140103									
vie	23	"viernes, 11 de abril de 2003"	68.40599582									
vie	23	"viernes, 11 de abril de 2003"	69.40095418									
vie	23	"viernes, 11 de abril de 2003"	64.19547316									
sáb	0	"sábado, 12 de abril de 2003"	61.81096836									
sáb	0	"sábado, 12 de abril de 2003"	59.42646355									
sáb	0	"sábado, 12 de abril de 2003"	59.58959822									
sáb	0	"sábado, 12 de abril de 2003"	54.47566657									
sáb	1	"sábado, 12 de abril de 2003"	51.27685941									
sáb	1	"sábado, 12 de abril de 2003"	48.65149238									
sáb	1	"sábado, 12 de abril de 2003"	50.26581009									
sáb	1	"sábado, 12 de abril de 2003"	44.18256536									
sáb	2	"sábado, 12 de abril de 2003"	38.57812777									
sáb	2	"sábado, 12 de abril de 2003"	41.12234534									
sáb	2	"sábado, 12 de abril de 2003"	42.04828465									
sáb	2	"sábado, 12 de abril de 2003"	38.76432666									
sáb	3	"sábado, 12 de abril de 2003"	36.49792915									
sáb	3	"sábado, 12 de abril de 2003"	33.9112935									
sáb	3	"sábado, 12 de abril de 2003"	31.12057401									
sáb	3	"sábado, 12 de abril de 2003"	29.66108155									
sáb	4	"sábado, 12 de abril de 2003"	27.37470369									
sáb	4	"sábado, 12 de abril de 2003"	26.77873023									
sáb	4	"sábado, 12 de abril de 2003"	23.29242192									
sáb	4	"sábado, 12 de abril de 2003"	23.21408269									
sáb	5	"sábado, 12 de abril de 2003"	21.25052313									
sáb	5	"sábado, 12 de abril de 2003"	19.79546707									
sáb	5	"sábado, 12 de abril de 2003"	19.9821312									
sáb	5	"sábado, 12 de abril de 2003"	18.63040826									
sáb	6	"sábado, 12 de abril de 2003"	19.8938385									
sáb	6	"sábado, 12 de abril de 2003"	19.39004168									
sáb	6	"sábado, 12 de abril de 2003"	24.17838171									
sáb	6	"sábado, 12 de abril de 2003"	30.2055337									
sáb	7	"sábado, 12 de abril de 2003"	34.8848338									
sáb	7	"sábado, 12 de abril de 2003"	35.18592887									
sáb	7	"sábado, 12 de abril de 2003"	38.48680344									
sáb	7	"sábado, 12 de abril de 2003"	42.09077922									
sáb	8	"sábado, 12 de abril de 2003"	52.97723754									
sáb	8	"sábado, 12 de abril de 2003"	52.67109953									
sáb	8	"sábado, 12 de abril de 2003"	55.49926145									
sáb	8	"sábado, 12 de abril de 2003"	61.12794705									
sáb	9	"sábado, 12 de abril de 2003"	72.18947075									
sáb	9	"sábado, 12 de abril de 2003"	70.70995085									
sáb	9	"sábado, 12 de abril de 2003"	71.24340863									
sáb	15	"sábado, 12 de abril de 2003"	82.51714259									
sáb	15	"sábado, 12 de abril de 2003"	74.20889834									
sáb	15	"sábado, 12 de abril de 2003"	72.74538003									
sáb	15	"sábado, 12 de abril de 2003"	70.68219131									
sáb	16	"sábado, 12 de abril de 2003"	71.73249141									
sáb	16	"sábado, 12 de abril de 2003"	66.97261751									
sáb	16	"sábado, 12 de abril de 2003"	78.51773213									
sáb	16	"sábado, 12 de abril de 2003"	78.3847878									
sáb	17	"sábado, 12 de abril de 2003"	76.88417946									
sáb	17	"sábado, 12 de abril de 2003"	75.58849636									
sáb	17	"sábado, 12 de abril de 2003"	75.74985203									
sáb	17	"sábado, 12 de abril de 2003"	74.29955934									
sáb	18	"sábado, 12 de abril de 2003"	77.44049218									
sáb	18	"sábado, 12 de abril de 2003"	72.90770635									
sáb	18	"sábado, 12 de abril de 2003"	75.10105527									
sáb	18	"sábado, 12 de abril de 2003"	72.82855025									
sáb	19	"sábado, 12 de abril de 2003"	73.82893997									
sáb	19	"sábado, 12 de abril de 2003"	71.83521711									
sáb	19	"sábado, 12 de abril de 2003"	72.91011465									
sáb	19	"sábado, 12 de abril de 2003"	74.67199578									
sáb	20	"sábado, 12 de abril de 2003"	75.7692696									
sáb	20	"sábado, 12 de abril de 2003"	72.61066178									
sáb	20	"sábado, 12 de abril de 2003"	70.90461235									
sáb	20	"sábado, 12 de abril de 2003"	71.43302553									
sáb	21	"sábado, 12 de abril de 2003"	71.79325669									
sáb	21	"sábado, 12 de abril de 2003"	67.93848282									
sáb	21	"sábado, 12 de abril de 2003"	70.10208904									
sáb	21	"sábado, 12 de abril de 2003"	68.11856146									
sáb	22	"sábado, 12 de abril de 2003"	66.1011354									
sáb	22	"sábado, 12 de abril de 2003"	62.5625177									
sáb	22	"sábado, 12 de abril de 2003"	66.35318851									
sáb	22	"sábado, 12 de abril de 2003"	62.93115503									
sáb	23	"sábado, 12 de abril de 2003"	62.3952951									
sáb	23	"sábado, 12 de abril de 2003"	60.01432917									
sáb	23	"sábado, 12 de abril de 2003"	57.92460742									
sáb	23	"sábado, 12 de abril de 2003"	55.47017812									
dom	0	"domingo, 13 de abril de 2003"	54.32435987									
dom	0	"domingo, 13 de abril de 2003"	53.17854161									
dom	0	"domingo, 13 de abril de 2003"	53.55225442									
dom	0	"domingo, 13 de abril de 2003"	48.00281715									
dom	1	"domingo, 13 de abril de 2003"	43.41727036									
dom	1	"domingo, 13 de abril de 2003"	40.55553667									
dom	1	"domingo, 13 de abril de 2003"	40.64216722									
dom	1	"domingo, 13 de abril de 2003"	35.71048301									
dom	2	"domingo, 13 de abril de 2003"	38.7050165									
dom	2	"domingo, 13 de abril de 2003"	33.10070345									
dom	2	"domingo, 13 de abril de 2003"	33.81783248									
dom	2	"domingo, 13 de abril de 2003"	34.03830121									
dom	3	"domingo, 13 de abril de 2003"	33.20975715									
dom	3	"domingo, 13 de abril de 2003"	31.50490104									
dom	3	"domingo, 13 de abril de 2003"	31.47161726									
dom	3	"domingo, 13 de abril de 2003"	28.46613044									
dom	4	"domingo, 13 de abril de 2003"	27.61958372									
dom	4	"domingo, 13 de abril de 2003"	26.12826819									
dom	4	"domingo, 13 de abril de 2003"	24.07536412									
dom	4	"domingo, 13 de abril de 2003"	20.55090056									
dom	5	"domingo, 13 de abril de 2003"	18.63565935									
dom	5	"domingo, 13 de abril de 2003"	18.65140094									
dom	5	"domingo, 13 de abril de 2003"	18.21698033									
dom	5	"domingo, 13 de abril de 2003"	17.48104881									
dom	6	"domingo, 13 de abril de 2003"	18.16142883									
dom	6	"domingo, 13 de abril de 2003"	15.33691569									
dom	6	"domingo, 13 de abril de 2003"	17.42354955									
dom	6	"domingo, 13 de abril de 2003"	21.56223115									
dom	7	"domingo, 13 de abril de 2003"	25.58147908									
dom	7	"domingo, 13 de abril de 2003"	24.88730597									
dom	7	"domingo, 13 de abril de 2003"	24.77369733									
dom	7	"domingo, 13 de abril de 2003"	26.30645806									
dom	8	"domingo, 13 de abril de 2003"	30.49539093									
dom	8	"domingo, 13 de abril de 2003"	30.14926968									
dom	8	"domingo, 13 de abril de 2003"	34.02514644									
dom	8	"domingo, 13 de abril de 2003"	33.96021469									
dom	9	"domingo, 13 de abril de 2003"	37.43196419									
dom	9	"domingo, 13 de abril de 2003"	36.60698363									
dom	9	"domingo, 13 de abril de 2003"	40.5169648									
dom	9	"domingo, 13 de abril de 2003"	45.75053273									
dom	10	"domingo, 13 de abril de 2003"	51.13641837									
dom	10	"domingo, 13 de abril de 2003"	52.86620142									
dom	10	"domingo, 13 de abril de 2003"	56.58703815									
dom	10	"domingo, 13 de abril de 2003"	58.28483252									
dom	11	"domingo, 13 de abril de 2003"	63.64907777									
dom	11	"domingo, 13 de abril de 2003"	62.72478543									
dom	11	"domingo, 13 de abril de 2003"	61.27046003									
dom	11	"domingo, 13 de abril de 2003"	62.3133814									
dom	12	"domingo, 13 de abril de 2003"	62.21451395									
dom	12	"domingo, 13 de abril de 2003"	63.2586054									
dom	12	"domingo, 13 de abril de 2003"	64.52465467									
dom	12	"domingo, 13 de abril de 2003"	65.58060172									
dom	13	"domingo, 13 de abril de 2003"	68.73248657									
dom	13	"domingo, 13 de abril de 2003"	68.69890922									
dom	13	"domingo, 13 de abril de 2003"	70.02546846									
dom	13	"domingo, 13 de abril de 2003"	71.39342254									
dom	14	"domingo, 13 de abril de 2003"	71.27584038									
dom	14	"domingo, 13 de abril de 2003"	75.50429007									
dom	14	"domingo, 13 de abril de 2003"	76.13419128									
dom	14	"domingo, 13 de abril de 2003"	79.18413216									
dom	15	"domingo, 13 de abril de 2003"	80.87666255									
dom	15	"domingo, 13 de abril de 2003"	77.20580287									
dom	15	"domingo, 13 de abril de 2003"	76.69372278									
dom	15	"domingo, 13 de abril de 2003"	74.60837059									
dom	16	"domingo, 13 de abril de 2003"	71.59589572									
dom	16	"domingo, 13 de abril de 2003"	66.23725133									
dom	16	"domingo, 13 de abril de 2003"	66.05080911									
dom	16	"domingo, 13 de abril de 2003"	64.04768768									
dom	17	"domingo, 13 de abril de 2003"	69.05558919									
dom	17	"domingo, 13 de abril de 2003"	69.10950394									
dom	17	"domingo, 13 de abril de 2003"	70.09879004									
dom	17	"domingo, 13 de abril de 2003"	67.43924156									
dom	18	"domingo, 13 de abril de 2003"	66.79885613									
dom	18	"domingo, 13 de abril de 2003"	66.01990325									
dom	18	"domingo, 13 de abril de 2003"	70.49707202									
dom	18	"domingo, 13 de abril de 2003"	69.18697088									
dom	19	"domingo, 13 de abril de 2003"	67.92436095									
dom	19	"domingo, 13 de abril de 2003"	68.27009766									
dom	19	"domingo, 13 de abril de 2003"	65.0055321									
dom	19	"domingo, 13 de abril de 2003"	63.22512705									
dom	20	"domingo, 13 de abril de 2003"	62.36354313									
dom	20	"domingo, 13 de abril de 2003"	63.58746403									
dom	20	"domingo, 13 de abril de 2003"	62.13036897									
dom	20	"domingo, 13 de abril de 2003"	60.19592196									
dom	21	"domingo, 13 de abril de 2003"	59.55917169									
dom	21	"domingo, 13 de abril de 2003"	53.61579241									
dom	21	"domingo, 13 de abril de 2003"	50.37237282									
dom	21	"domingo, 13 de abril de 2003"	48.05061759									
dom	22	"domingo, 13 de abril de 2003"	50.33249653									
dom	22	"domingo, 13 de abril de 2003"	47.20895297									
dom	22	"domingo, 13 de abril de 2003"	46.45542844									
dom	22	"domingo, 13 de abril de 2003"	45.24919673									
dom	23	"domingo, 13 de abril de 2003"	48.22666117									
dom	23	"domingo, 13 de abril de 2003"	40.3418144									
dom	23	"domingo, 13 de abril de 2003"	36.04577996									
dom	23	"domingo, 13 de abril de 2003"	29.75110191									
lun	0	"lunes, 14 de abril de 2003"	26.89717895									
lun	0	"lunes, 14 de abril de 2003"	24.04325599									
lun	0	"lunes, 14 de abril de 2003"	22.05249962									
lun	0	"lunes, 14 de abril de 2003"	16.63878437									
lun	1	"lunes, 14 de abril de 2003"	15.77028536									
lun	1	"lunes, 14 de abril de 2003"	14.59132187									
lun	1	"lunes, 14 de abril de 2003"	11.77570877									
lun	1	"lunes, 14 de abril de 2003"	10.90254212									
lun	2	"lunes, 14 de abril de 2003"	10.54708188									
lun	2	"lunes, 14 de abril de 2003"	8.594728845									
lun	2	"lunes, 14 de abril de 2003"	6.55942799									
lun	2	"lunes, 14 de abril de 2003"	5.183784722									
lun	3	"lunes, 14 de abril de 2003"	6.105933427									
lun	3	"lunes, 14 de abril de 2003"	6.543038349									
lun	3	"lunes, 14 de abril de 2003"	5.938045257									
lun	3	"lunes, 14 de abril de 2003"	5.474719105									
lun	4	"lunes, 14 de abril de 2003"	5.085331825									
lun	4	"lunes, 14 de abril de 2003"	4.977580925									
lun	4	"lunes, 14 de abril de 2003"	5.426676154									
lun	4	"lunes, 14 de abril de 2003"	6.412438162									
lun	5	"lunes, 14 de abril de 2003"	6.870116264									
lun	5	"lunes, 14 de abril de 2003"	7.74063826									
lun	5	"lunes, 14 de abril de 2003"	9.595427204									
lun	5	"lunes, 14 de abril de 2003"	11.70779181									
lun	6	"lunes, 14 de abril de 2003"	15.99669308									
lun	6	"lunes, 14 de abril de 2003"	20.88394612									
lun	6	"lunes, 14 de abril de 2003"	27.98657688									
lun	6	"lunes, 14 de abril de 2003"	37.96683753									
lun	7	"lunes, 14 de abril de 2003"	50.52783145									
lun	7	"lunes, 14 de abril de 2003"	53.30449325									
lun	7	"lunes, 14 de abril de 2003"	65.3614136									
lun	7	"lunes, 14 de abril de 2003"	72.31963892									
lun	8	"lunes, 14 de abril de 2003"	81.3603576									
lun	8	"lunes, 14 de abril de 2003"	84.09738508									
lun	8	"lunes, 14 de abril de 2003"	84.97991418									
lun	8	"lunes, 14 de abril de 2003"	89.61294787									
lun	9	"lunes, 14 de abril de 2003"	93.0488672									
lun	9	"lunes, 14 de abril de 2003"	92.69450168									
lun	9	"lunes, 14 de abril de 2003"	90.00294326									
lun	9	"lunes, 14 de abril de 2003"	87.76388121									
lun	10	"lunes, 14 de abril de 2003"	83.8710005									
lun	10	"lunes, 14 de abril de 2003"	85.08892338									
lun	10	"lunes, 14 de abril de 2003"	84.45566494									
lun	10	"lunes, 14 de abril de 2003"	83.12293971									
lun	11	"lunes, 14 de abril de 2003"	85.14891078									
lun	11	"lunes, 14 de abril de 2003"	79.5747817									
lun	11	"lunes, 14 de abril de 2003"	83.14252068									
lun	11	"lunes, 14 de abril de 2003"	83.80124504									
lun	12	"lunes, 14 de abril de 2003"	84.45431427									
lun	12	"lunes, 14 de abril de 2003"	84.78450681									
lun	12	"lunes, 14 de abril de 2003"	87.30137823									
lun	12	"lunes, 14 de abril de 2003"	84.38939408									
